version,section_code,section_label,division_code,division_label,group_code,group_label,class_code,class_label,subclass_code,subclass_label,notes_include,notes_exclude,source_url,source_reference
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,22,Fabrication de produits en caoutchouc et en plastique,22.1,Fabrication de produits en caoutchouc,22.12,Fabrication d’autres articles en caoutchouc,22.12Y,Fabrication d’autres articles en caoutchouc,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/22.12Y,Insee — NAF 2025 — sous-classe 22.12Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,22,Fabrication de produits en caoutchouc et en plastique,22.2,Fabrication de produits en plastique,22.21,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques",22.21Y,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/22.21Y,Insee — NAF 2025 — sous-classe 22.21Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,22,Fabrication de produits en caoutchouc et en plastique,22.2,Fabrication de produits en plastique,22.22,Fabrication d’emballages en matières plastiques,22.22Y,Fabrication d’emballages en matières plastiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/22.22Y,Insee — NAF 2025 — sous-classe 22.22Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,22,Fabrication de produits en caoutchouc et en plastique,22.2,Fabrication de produits en plastique,22.23,Fabrication de portes et fenêtres en matières plastiques,22.23Y,Fabrication de portes et fenêtres en matières plastiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/22.23Y,Insee — NAF 2025 — sous-classe 22.23Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,22,Fabrication de produits en caoutchouc et en plastique,22.2,Fabrication de produits en plastique,22.24,Fabrication d’éléments en matières plastiques pour la construction,22.24Y,Fabrication d’éléments en matières plastiques pour la construction,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/22.24Y,Insee — NAF 2025 — sous-classe 22.24Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,22,Fabrication de produits en caoutchouc et en plastique,22.2,Fabrication de produits en plastique,22.25,Façonnage et finition de produits en matières plastiques,22.25Y,Façonnage et finition de produits en matières plastiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/22.25Y,Insee — NAF 2025 — sous-classe 22.25Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,22,Fabrication de produits en caoutchouc et en plastique,22.2,Fabrication de produits en plastique,22.26,Fabrication d’autres articles en matières plastiques,22.26Y,Fabrication d’autres articles en matières plastiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/22.26Y,Insee — NAF 2025 — sous-classe 22.26Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.1,Fabrication de verre et d’articles en verre,23.11,Fabrication de verre plat,23.11Y,Fabrication de verre plat,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.11Y,Insee — NAF 2025 — sous-classe 23.11Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.1,Fabrication de verre et d’articles en verre,23.12,Façonnage et transformation du verre plat,23.12Y,Façonnage et transformation du verre plat,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.12Y,Insee — NAF 2025 — sous-classe 23.12Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.1,Fabrication de verre et d’articles en verre,23.13,Fabrication de verre creux,23.13Y,Fabrication de verre creux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.13Y,Insee — NAF 2025 — sous-classe 23.13Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.1,Fabrication de verre et d’articles en verre,23.14,Fabrication de fibres de verre,23.14Y,Fabrication de fibres de verre,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.14Y,Insee — NAF 2025 — sous-classe 23.14Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.1,Fabrication de verre et d’articles en verre,23.15,"Fabrication et façonnage d’autres articles en verre, y compris verre technique",23.15Y,"Fabrication et façonnage d’autres articles en verre, y compris verre technique",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.15Y,Insee — NAF 2025 — sous-classe 23.15Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.2,Fabrication de produits réfractaires,23.20,Fabrication de produits réfractaires,23.20Y,Fabrication de produits réfractaires,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.20Y,Insee — NAF 2025 — sous-classe 23.20Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.3,Fabrication de matériaux de construction en terre cuite,23.31,Fabrication de carreaux en céramique,23.31Y,Fabrication de carreaux en céramique,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.31Y,Insee — NAF 2025 — sous-classe 23.31Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.3,Fabrication de matériaux de construction en terre cuite,23.32,"Fabrication de briques, tuiles et produits de construction, en terre cuite",23.32Y,"Fabrication de briques, tuiles et produits de construction, en terre cuite",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.32Y,Insee — NAF 2025 — sous-classe 23.32Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.4,Fabrication d’autres produits en céramique et en porcelaine,23.41,Fabrication d’articles céramiques à usage domestique ou ornemental,23.41Y,Fabrication d’articles céramiques à usage domestique ou ornemental,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.41Y,Insee — NAF 2025 — sous-classe 23.41Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.4,Fabrication d’autres produits en céramique et en porcelaine,23.42,Fabrication d’appareils sanitaires en céramique,23.42Y,Fabrication d’appareils sanitaires en céramique,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.42Y,Insee — NAF 2025 — sous-classe 23.42Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.4,Fabrication d’autres produits en céramique et en porcelaine,23.43,Fabrication d’isolateurs et pièces isolantes en céramique,23.43Y,Fabrication d’isolateurs et pièces isolantes en céramique,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.43Y,Insee — NAF 2025 — sous-classe 23.43Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.4,Fabrication d’autres produits en céramique et en porcelaine,23.44,Fabrication d’autres produits céramiques à usage technique,23.44Y,Fabrication d’autres produits céramiques à usage technique,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.44Y,Insee — NAF 2025 — sous-classe 23.44Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.4,Fabrication d’autres produits en céramique et en porcelaine,23.45,Fabrication d’autres produits céramiques,23.45Y,Fabrication d’autres produits céramiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.45Y,Insee — NAF 2025 — sous-classe 23.45Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.5,"Fabrication de ciment, chaux et plâtre",23.51,Fabrication de ciment,23.51Y,Fabrication de ciment,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.51Y,Insee — NAF 2025 — sous-classe 23.51Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.5,"Fabrication de ciment, chaux et plâtre",23.52,Fabrication de chaux et plâtre,23.52Y,Fabrication de chaux et plâtre,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.52Y,Insee — NAF 2025 — sous-classe 23.52Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.6,"Fabrication d’ouvrages en béton, en ciment ou en plâtre",23.61,Fabrication d’éléments en béton pour la construction,23.61Y,Fabrication d’éléments en béton pour la construction,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.61Y,Insee — NAF 2025 — sous-classe 23.61Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.6,"Fabrication d’ouvrages en béton, en ciment ou en plâtre",23.62,Fabrication d’éléments en plâtre pour la construction,23.62Y,Fabrication d’éléments en plâtre pour la construction,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.62Y,Insee — NAF 2025 — sous-classe 23.62Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.6,"Fabrication d’ouvrages en béton, en ciment ou en plâtre",23.63,Fabrication de béton prêt à l’emploi,23.63Y,Fabrication de béton prêt à l’emploi,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.63Y,Insee — NAF 2025 — sous-classe 23.63Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.6,"Fabrication d’ouvrages en béton, en ciment ou en plâtre",23.64,Fabrication de mortiers et de bétons secs,23.64Y,Fabrication de mortiers et de bétons secs,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.64Y,Insee — NAF 2025 — sous-classe 23.64Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.6,"Fabrication d’ouvrages en béton, en ciment ou en plâtre",23.65,Fabrication d’ouvrages en fibre-ciment,23.65Y,Fabrication d’ouvrages en fibre-ciment,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.65Y,Insee — NAF 2025 — sous-classe 23.65Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.6,"Fabrication d’ouvrages en béton, en ciment ou en plâtre",23.66,"Fabrication d’autres ouvrages en béton, en ciment ou en plâtre",23.66Y,"Fabrication d’autres ouvrages en béton, en ciment ou en plâtre",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.66Y,Insee — NAF 2025 — sous-classe 23.66Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.7,"Taille, façonnage et finissage de pierres",23.70,"Taille, façonnage et finissage de pierres",23.70Y,"Taille, façonnage et finissage de pierres",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.70Y,Insee — NAF 2025 — sous-classe 23.70Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.9,Fabrication de produits abrasifs et de produits minéraux non métalliques n.c.a.,23.91,Fabrication de produits abrasifs,23.91Y,Fabrication de produits abrasifs,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.91Y,Insee — NAF 2025 — sous-classe 23.91Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,23,Fabrication d’autres produits minéraux non métalliques,23.9,Fabrication de produits abrasifs et de produits minéraux non métalliques n.c.a.,23.99,Fabrication d’autres produits minéraux non métalliques n.c.a.,23.99Y,Fabrication d’autres produits minéraux non métalliques n.c.a.,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/23.99Y,Insee — NAF 2025 — sous-classe 23.99Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.1,Sidérurgie,24.10,Sidérurgie,24.10Y,Sidérurgie,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.10Y,Insee — NAF 2025 — sous-classe 24.10Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.2,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",24.20,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",24.20Y,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.20Y,Insee — NAF 2025 — sous-classe 24.20Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.3,Fabrication d’autres produits de première transformation de l’acier,24.31,Étirage à froid de barres,24.31Y,Étirage à froid de barres,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.31Y,Insee — NAF 2025 — sous-classe 24.31Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.3,Fabrication d’autres produits de première transformation de l’acier,24.32,Laminage à froid de feuillards,24.32Y,Laminage à froid de feuillards,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.32Y,Insee — NAF 2025 — sous-classe 24.32Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.3,Fabrication d’autres produits de première transformation de l’acier,24.33,Profilage à froid par formage ou pliage,24.33Y,Profilage à froid par formage ou pliage,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.33Y,Insee — NAF 2025 — sous-classe 24.33Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.3,Fabrication d’autres produits de première transformation de l’acier,24.34,Tréfilage à froid,24.34Y,Tréfilage à froid,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.34Y,Insee — NAF 2025 — sous-classe 24.34Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.4,Production de métaux précieux et d’autres métaux non ferreux,24.41,Production de métaux précieux,24.41Y,Production de métaux précieux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.41Y,Insee — NAF 2025 — sous-classe 24.41Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.4,Production de métaux précieux et d’autres métaux non ferreux,24.42,Métallurgie de l’aluminium,24.42Y,Métallurgie de l’aluminium,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.42Y,Insee — NAF 2025 — sous-classe 24.42Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.4,Production de métaux précieux et d’autres métaux non ferreux,24.43,"Métallurgie du plomb, du zinc ou de l’étain",24.43Y,"Métallurgie du plomb, du zinc ou de l’étain",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.43Y,Insee — NAF 2025 — sous-classe 24.43Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.4,Production de métaux précieux et d’autres métaux non ferreux,24.44,Métallurgie du cuivre,24.44Y,Métallurgie du cuivre,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.44Y,Insee — NAF 2025 — sous-classe 24.44Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.4,Production de métaux précieux et d’autres métaux non ferreux,24.45,Métallurgie des autres métaux non ferreux,24.45Y,Métallurgie des autres métaux non ferreux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.45Y,Insee — NAF 2025 — sous-classe 24.45Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.4,Production de métaux précieux et d’autres métaux non ferreux,24.46,Élaboration et transformation de matières nucléaires,24.46Y,Élaboration et transformation de matières nucléaires,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.46Y,Insee — NAF 2025 — sous-classe 24.46Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.5,Fonderie,24.51,Fonderie de fonte,24.51Y,Fonderie de fonte,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.51Y,Insee — NAF 2025 — sous-classe 24.51Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.5,Fonderie,24.52,Fonderie d’acier,24.52Y,Fonderie d’acier,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.52Y,Insee — NAF 2025 — sous-classe 24.52Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.5,Fonderie,24.53,Fonderie de métaux légers,24.53Y,Fonderie de métaux légers,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.53Y,Insee — NAF 2025 — sous-classe 24.53Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,24,Métallurgie,24.5,Fonderie,24.54,Fonderie d’autres métaux non ferreux,24.54Y,Fonderie d’autres métaux non ferreux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/24.54Y,Insee — NAF 2025 — sous-classe 24.54Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.1,Fabrication d’éléments en métal pour la construction,25.11,Fabrication de structures métalliques et de parties de structures,25.11Y,Fabrication de structures métalliques et de parties de structures,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.11Y,Insee — NAF 2025 — sous-classe 25.11Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.1,Fabrication d’éléments en métal pour la construction,25.12,Fabrication de portes et fenêtres en métal,25.12Y,Fabrication de portes et fenêtres en métal,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.12Y,Insee — NAF 2025 — sous-classe 25.12Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.2,"Fabrication de réservoirs, citernes et conteneurs métalliques",25.21,Fabrication de radiateurs et de chaudières pour le chauffage central,25.21Y,Fabrication de radiateurs et de chaudières pour le chauffage central,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.21Y,Insee — NAF 2025 — sous-classe 25.21Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.2,"Fabrication de réservoirs, citernes et conteneurs métalliques",25.22,"Fabrication d’autres réservoirs, citernes et conteneurs métalliques",25.22Y,"Fabrication d’autres réservoirs, citernes et conteneurs métalliques",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.22Y,Insee — NAF 2025 — sous-classe 25.22Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.3,Fabrication d’armes et de munitions,25.30,Fabrication d’armes et de munitions,25.30Y,Fabrication d’armes et de munitions,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.30Y,Insee — NAF 2025 — sous-classe 25.30Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.4,Forgeage et façonnage de métal ; métallurgie des poudres,25.40,Forgeage et façonnage de métal ; métallurgie des poudres,25.40Y,Forgeage et façonnage de métal ; métallurgie des poudres,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.40Y,Insee — NAF 2025 — sous-classe 25.40Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.5,Traitement et revêtement des métaux ; usinage,25.51,Revêtement des métaux,25.51Y,Revêtement des métaux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.51Y,Insee — NAF 2025 — sous-classe 25.51Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.5,Traitement et revêtement des métaux ; usinage,25.52,Traitement thermique des métaux,25.52Y,Traitement thermique des métaux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.52Y,Insee — NAF 2025 — sous-classe 25.52Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.5,Traitement et revêtement des métaux ; usinage,25.53,Usinage des métaux,25.53Y,Usinage des métaux,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.53Y,Insee — NAF 2025 — sous-classe 25.53Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.6,"Fabrication de coutellerie, d’outillage et de quincaillerie",25.61,Fabrication de coutellerie,25.61Y,Fabrication de coutellerie,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.61Y,Insee — NAF 2025 — sous-classe 25.61Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.6,"Fabrication de coutellerie, d’outillage et de quincaillerie",25.62,Fabrication de serrures et de ferrures,25.62Y,Fabrication de serrures et de ferrures,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.62Y,Insee — NAF 2025 — sous-classe 25.62Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.6,"Fabrication de coutellerie, d’outillage et de quincaillerie",25.63,Fabrication d’outillage,25.63Y,Fabrication d’outillage,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.63Y,Insee — NAF 2025 — sous-classe 25.63Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.9,Fabrication d’autres ouvrages en métaux,25.91,Fabrication de fûts et emballages métalliques similaires,25.91Y,Fabrication de fûts et emballages métalliques similaires,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.91Y,Insee — NAF 2025 — sous-classe 25.91Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.9,Fabrication d’autres ouvrages en métaux,25.92,Fabrication d’emballages métalliques légers,25.92Y,Fabrication d’emballages métalliques légers,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.92Y,Insee — NAF 2025 — sous-classe 25.92Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.9,Fabrication d’autres ouvrages en métaux,25.93,"Fabrication d’articles en fils métalliques, de chaînes et de ressorts",25.93Y,"Fabrication d’articles en fils métalliques, de chaînes et de ressorts",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.93Y,Insee — NAF 2025 — sous-classe 25.93Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.9,Fabrication d’autres ouvrages en métaux,25.94,Fabrication de vis et de boulons,25.94Y,Fabrication de vis et de boulons,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.94Y,Insee — NAF 2025 — sous-classe 25.94Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,25,"Fabrication de produits métalliques, à l’exception des machines et des équipements",25.9,Fabrication d’autres ouvrages en métaux,25.99,Fabrication d’autres produits métalliques n.c.a.,25.99Y,Fabrication d’autres produits métalliques n.c.a.,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/25.99Y,Insee — NAF 2025 — sous-classe 25.99Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.1,Fabrication de composants et cartes électroniques,26.11,Fabrication de composants électroniques,26.11Y,Fabrication de composants électroniques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.11Y,Insee — NAF 2025 — sous-classe 26.11Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.1,Fabrication de composants et cartes électroniques,26.12,Fabrication de cartes électroniques assemblées,26.12Y,Fabrication de cartes électroniques assemblées,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.12Y,Insee — NAF 2025 — sous-classe 26.12Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.2,Fabrication d’ordinateurs et d’équipements périphériques,26.20,Fabrication d’ordinateurs et d’équipements périphériques,26.20Y,Fabrication d’ordinateurs et d’équipements périphériques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.20Y,Insee — NAF 2025 — sous-classe 26.20Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.3,Fabrication d’équipements de communication,26.30,Fabrication d’équipements de communication,26.30Y,Fabrication d’équipements de communication,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.30Y,Insee — NAF 2025 — sous-classe 26.30Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.4,Fabrication de produits électroniques grand public,26.40,Fabrication de produits électroniques grand public,26.40Y,Fabrication de produits électroniques grand public,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.40Y,Insee — NAF 2025 — sous-classe 26.40Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.5,Fabrication d’instruments de mesure et d’essai ; horlogerie,26.51,"Fabrication d’instruments et d’appareils de mesure, d’essai et de navigation",26.51Y,"Fabrication d’instruments et d’appareils de mesure, d’essai et de navigation",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.51Y,Insee — NAF 2025 — sous-classe 26.51Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.5,Fabrication d’instruments de mesure et d’essai ; horlogerie,26.52,Horlogerie,26.52Y,Horlogerie,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.52Y,Insee — NAF 2025 — sous-classe 26.52Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.6,"Fabrication d’équipements d’irradiation médicale, d’équipements électromédicaux et électrothérapeutiques",26.60,"Fabrication d’équipements d’irradiation médicale, d’équipements électromédicaux et électrothérapeutiques",26.60Y,"Fabrication d’équipements d’irradiation médicale, d’équipements électromédicaux et électrothérapeutiques",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.60Y,Insee — NAF 2025 — sous-classe 26.60Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,26,"Fabrication de produits informatiques, électroniques et optiques",26.7,Fabrication de matériels optique et photographique et de supports magnétiques et optiques,26.70,Fabrication de matériels optique et photographique et de supports magnétiques et optiques,26.70Y,Fabrication de matériels optique et photographique et de supports magnétiques et optiques,,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/26.70Y,Insee — NAF 2025 — sous-classe 26.70Y
NAF 2025,C,INDUSTRIE MANUFACTURIÈRE,27,Fabrication d’équipements électriques,27.1,"Fabrication de moteurs, génératrices et transformateurs électriques et de matériel de distribution et de commande électrique",27.11,"Fabrication de moteurs, génératrices et transformateurs électriques",27.11Y,"Fabrication de moteurs, génératrices et transformateurs électriques",,,https://www.insee.fr/fr/metadonnees/naf2025/sousClasse/27.11Y,Insee — NAF 2025 — sous-classe 27.11Y
